movie_id,title,status,year,revenue,budget,budget_to_rev ,popularity,genre,production_countries,genre_raw,,,,,,,,
4530690,Veer-Zaara,Released,2004,29385320,7000000,4.1979028571429,15.32,Drama,India,"Drama, Romance",,,,,,,,
4524507,New York Minute,Released,2004,21289826,30000000,0.70966086666667,15.247,Comedy,United States of America,Comedy,,,,,,,,
4525604,Dirty Dancing: Havana Nights,Released,2004,27685016,25000000,1.10740064,15.228,Drama,United States of America,"Drama, Romance",,,,,,,,
4524378,Bad Education,Released,2004,40266982,5000000,8.0533964,15.183,Drama,"Spain, United States of America",Drama,,,,,,,,
4527909,Steamboy,Released,2004,18900000,26000000,0.72692307692308,15.097,Family,Japan,"Animation, Fantasy, Science Fiction",,,,,,,,
4526548,Friday Night Lights,Released,2004,61255921,30000000,2.0418640333333,15.025,Drama,United States of America,Drama,,,,,,,,
4526586,Surviving Christmas,Released,2004,14793624,45000000,0.3287472,14.866,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4528601,Vera Drake,Released,2004,13300000,11000000,1.2090909090909,14.779,Drama,"United Kingdom, France",Drama,,,,,,,,
4524714,Flight of the Phoenix,Released,2004,21009180,45000000,0.46687066666667,14.741,Action,United States of America,"Action, Adventure, Drama, Thriller",,,,,,,,
4523746,Mindhunters,Released,2004,21148829,27000000,0.78328996296296,14.668,Horror,"Finland, Netherlands, United Kingdom, United States of America","Mystery, Thriller, Crime",,,,,,,,
4524383,The Whole Ten Yards,Released,2004,26155781,40000000,0.653894525,14.658,Comedy,United States of America,"Comedy, Thriller, Crime",,,,,,,,
4527719,Laws of Attraction,Released,2004,30031874,28000000,1.0725669285714,14.589,Comedy,"Germany, Ireland, United Kingdom, United States of America","Comedy, Romance",,,,,,,,
4526781,Win a Date with Tad Hamilton!,Released,2004,16980098,17000000,0.99882929411765,14.584,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4523725,Hidalgo,Released,2004,108103450,100000000,1.0810345,14.36,Action,"United States of America, Morocco","Western, Adventure, Action",,,,,,,,
4527246,Saved!,Released,2004,10100000,5000000,2.02,14.265,Comedy,United States of America,Comedy,,,,,,,,
4522874,The Ladykillers,Released,2004,76700000,35000000,2.1914285714286,14.046,Comedy,United States of America,"Comedy, Crime, Thriller",,,,,,,,
4529641,Thunderbirds,Released,2004,28283637,57000000,0.49620415789474,14.012,Action,"France, United Kingdom","Action, Adventure, Comedy, Family, Fantasy, Science Fiction",,,,,,,,
4523187,Fahrenheit 9/11,Released,2004,222446882,6000000,37.074480333333,13.982,Documentary,United States of America,Documentary,,,,,,,,
4528484,Three… Extremes,Released,2004,516930,77532,6.6673115616778,13.883,Horror,"Hong Kong, Japan, Netherlands, South Korea",Horror,,,,,,,,
4523711,RRRrrrr!!!,Released,2004,14054361,17820000,0.78868468013468,13.857,Comedy,France,Comedy,,,,,,,,
4531054,Latter Days,Released,2004,819939,850000,0.96463411764706,13.851,Drama,United States of America,"Drama, Comedy, Romance",,,,,,,,
4524545,Confessions of a Teenage Drama Queen,Released,2004,29331068,15000000,1.9554045333333,13.769,Comedy,"Germany, United States of America",Comedy,,,,,,,,
4522997,The Manchurian Candidate,Released,2004,96105964,80000000,1.20132455,13.506,Drama,United States of America,"Drama, Thriller, Mystery",,,,,,,,
4523631,Shall We Dance?,Released,2004,170128460,50000000,3.4025692,13.442,Drama,United States of America,"Drama, Romance, Comedy",,,,,,,,
4528356,Club Dread,Released,2004,5001655,8500000,0.58843,13.347,Comedy,United States of America,"Comedy, Horror",,,,,,,,
4530481,Fat Albert,Released,2004,48563556,26000000,1.8678290769231,13.19,Comedy,United States of America,"Comedy, Family, Fantasy",,,,,,,,
4528519,Little Black Book,Released,2004,22035509,35000000,0.62958597142857,13.19,Comedy,United States of America,"Comedy, Romance, Drama",,,,,,,,
4527302,Kinsey,Released,2004,17050017,11000000,1.5500015454545,13.095,Drama,"Germany, United States of America",Drama,,,,,,,,
4521191,The Chronicles of Riddick,Released,2004,115772733,105000000,1.1025974571429,13.058,Action,United States of America,"Action, Science Fiction",,,,,,,,
4526982,Sleepover,Released,2004,10143022,10000000,1.0143022,12.961,Family,United States of America,"Family, Comedy",,,,,,,,
4525265,Night Watch,Released,2004,50336279,10000000,5.0336279,12.917,Fantasy,"Russia, United States of America","Fantasy, Action, Thriller",,,,,,,,
4532417,Samaritan Girl,Released,2004,328161,1000000,0.328161,12.799,Drama,South Korea,Drama,,,,,,,,
4531426,Wake of Death,Released,2004,521918,14000000,0.037279857142857,12.61,Action,United States of America,Action,,,,,,,,
4533480,It's All Gone Pete Tong,Released,2004,120620,2000000,0.06031,12.543,Drama,"Canada, United Kingdom","Drama, Comedy, Music",,,,,,,,
4526657,Twisted,Released,2004,40954603,50000000,0.81909206,12.426,Action,"Germany, United States of America","Action, Adventure, Crime, Drama, Thriller",,,,,,,,
4530548,Barbershop 2: Back in Business,Released,2004,65070412,18000000,3.6150228888889,12.179,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4528458,Spartan,Released,2004,8112712,19250000,0.42143958441558,12.147,Horror,"Germany, United States of America","Mystery, Action, Drama, Thriller, Crime",,,,,,,,
4525519,Raising Helen,Released,2004,49718611,50000000,0.99437222,12.092,Drama,United States of America,"Drama, Comedy, Romance",,,,,,,,
4533160,Johnson Family Vacation,Released,2004,31179516,12000000,2.598293,12,Comedy,United States of America,"Comedy, Family",,,,,,,,
4529443,Catch That Kid,Released,2004,16951702,18000000,0.94176122222222,11.963,Family,"Denmark, United States of America","Family, Action, Adventure",,,,,,,,
4536657,De-Lovely,Released,2004,18400000,15000000,1.2266666666667,11.936,Drama,"United Kingdom, United States of America","Drama, Music",,,,,,,,
4534819,The Heart Is Deceitful Above All Things,Released,2004,176153,74050,2.3788386225523,11.898,Drama,"United States of America, United Kingdom, France, Japan",Drama,,,,,,,,
4533152,Riding the Bullet,Released,2004,264505,5000000,0.052901,11.896,Drama,Canada,"Drama, Horror, Thriller",,,,,,,,
4529052,The Alamo,Released,2004,25819961,107000000,0.24130804672897,11.716,Documentary,United States of America,"History, War, Drama",,,,,,,,
4532467,Machuca,Released,2004,3187700,1500000,2.1251333333333,11.654,Drama,"Chile, France, Spain, United Kingdom",Drama,,,,,,,,
4524239,Wimbledon,Released,2004,41512007,31000000,1.339097,11.604,Comedy,"France, United Kingdom","Comedy, Romance",,,,,,,,
4527018,Godsend,Released,2004,30120671,25000000,1.20482684,11.531,Drama,"Canada, United States of America","Drama, Horror, Science Fiction, Thriller",,,,,,,,
4526121,Miracle,Released,2004,64445708,28000000,2.3016324285714,11.505,Drama,United States of America,"Drama, History",,,,,,,,
4529242,Suspect Zero,Released,2004,13000000,27000000,0.48148148148148,11.379,Horror,"Germany, United Kingdom, United States of America","Crime, Thriller",,,,,,,,
4555508,The Cookout,Released,2004,12009070,16000000,0.750566875,11.313,Comedy,United States of America,Comedy,,,,,,,,
4530816,Casshern,Released,2004,12353768,6000000,2.0589613333333,11.185,Drama,Japan,"Drama, Horror, Science Fiction",,,,,,,,
4528693,Vanity Fair,Released,2004,16123851,23000000,0.701037,11.029,Drama,"United Kingdom, United States of America","Drama, Romance",,,,,,,,
4522796,Super Size Me,Released,2004,28575078,65000,439.61658461538,10.989,Documentary,United States of America,Documentary,,,,,,,,
4538472,She Hate Me,Released,2004,1465134,8000000,0.18314175,10.965,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4533168,Dhoom,Released,2004,12000000,1500000,8,10.879,Action,India,"Action, Crime, Drama, Thriller",,,,,,,,
4532778,Paparazzi,Released,2004,16796512,20000000,0.8398256,10.84,Action,"United States of America, United Kingdom","Action, Drama, Thriller",,,,,,,,
4533584,House of Voices,Released,2004,6782283,320000,21.194634375,10.776,Horror,"France, Romania","Horror, Mystery",,,,,,,,
4530830,The Big Bounce,Released,2004,6808550,50000000,0.136171,10.724,Comedy,United States of America,"Comedy, Crime",,,,,,,,
4534192,Beyond the Sea,Released,2004,8400000,25000000,0.336,10.6,Drama,"Germany, United Kingdom, United States of America","Drama, Music",,,,,,,,
4530606,The I Inside,Released,2004,72962,8800000,0.0082911363636364,10.501,Horror,"United Kingdom, United States of America, Germany","Thriller, Mystery, Science Fiction, Drama",,,,,,,,
4528629,Appleseed,Released,2004,1461989,10000000,0.1461989,10.401,Family,Japan,"Animation, Action, Science Fiction",,,,,,,,
4526850,(T)Raumschiff Surprise - Periode 1,Released,2004,76341401,9000000,8.4823778888889,10.333,Comedy,Germany,"Comedy, Science Fiction",,,,,,,,
4533788,Mr. 3000,Released,2004,21800302,30000000,0.72667673333333,10.217,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4541340,Connie and Carla,Released,2004,11341016,20000000,0.5670508,10.152,Documentary,United States of America,"Music, Comedy, Crime",,,,,,,,
4557193,Teacher's Pet,Released,2004,6491969,10000000,0.6491969,9.936,Family,United States of America,"Animation, Family, Music, Comedy, Drama",,,,,,,,
4540047,Lakshya,Released,2004,4600000,4500000,1.0222222222222,9.911,Action,India,"War, Action, Drama, Romance",,,,,,,,
4532248,The Door in the Floor,Released,2004,6715067,7500000,0.89534226666667,9.849,Drama,United States of America,Drama,,,,,,,,
4528490,Mean Creek,Released,2004,603943,500000,1.207886,9.811,Horror,United States of America,"Crime, Drama",,,,,,,,
4529371,Swades,Released,2004,4800000,2900000,1.6551724137931,9.711,Drama,"India, United States of America",Drama,,,,,,,,
4546178,Antares,Released,2004,64910,500000,0.12982,9.302,Drama,Austria,Drama,,,,,,,,
4539170,Unstoppable,Released,2004,1039526,20000000,0.0519763,9.283,Action,"United States of America, Aruba","Action, Thriller",,,,,,,,
4539267,We Don't Live Here Anymore,Released,2004,2037545,3000000,0.67918166666667,9.239,Drama,"United States of America, Canada","Drama, Romance",,,,,,,,
4539446,Happily Ever After,Released,2004,7725902,10900000,0.70879834862385,9.196,Drama,France,"Drama, Comedy, Romance",,,,,,,,
4537446,Against the Ropes,Released,2004,6432551,39000000,0.16493720512821,8.847,Romance,"Germany, United States of America","Romance, Drama",,,,,,,,
4539906,Romasanta: The Werewolf Hunt,Released,2004,432671,4500000,0.096149111111111,8.534,Action,"Spain, United Kingdom","Action, Horror",,,,,,,,
4528185,Maria Full of Grace,Released,2004,12450821,3000000,4.1502736666667,8.27,Drama,"Ecuador, Colombia, United States of America","Drama, Thriller, Crime",,,,,,,,
4539917,Breakin' All the Rules,Released,2004,12500000,10000000,1.25,8.211,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4534121,Welcome to Mooseport,Released,2004,14000000,30000000,0.46666666666667,8.166,Comedy,"Germany, United States of America",Comedy,,,,,,,,
4531950,Born Into Brothels: Calcutta's Red Light Kids,Released,2004,3529201,350000,10.083431428571,8.049,Documentary,"United States of America, India",Documentary,,,,,,,,
4534552,A Home at the End of the World,Released,2004,1548955,6500000,0.23830076923077,8.043,Drama,United States of America,"Drama, Romance",,,,,,,,
4534455,Narco,Released,2004,823258,823258,1,7.867,Comedy,France,Comedy,,,,,,,,
4537668,Never Die Alone,Released,2004,5923000,3000000,1.9743333333333,7.519,Action,United States of America,"Action, Crime, Drama",,,,,,,,
4531793,The Card Player,Released,2004,3368452,2600000,1.2955584615385,7.388,Horror,Italy,"Horror, Mystery, Thriller",,,,,,,,
4548461,Elvis Has Left the Building,Released,2004,152547,11500000,0.013264956521739,7.35,Comedy,"United States of America, United Kingdom","Comedy, Family",,,,,,,,
4532466,Summer Storm,Released,2004,2085166,2700000,0.7722837037037,7.133,Comedy,Germany,"Comedy, Drama",,,,,,,,
4548792,Aitraaz,Released,2004,9250000,3500000,2.6428571428571,6.849,Horror,India,"Thriller, Romance",,,,,,,,
4548451,My Baby's Daddy,Released,2004,18490423,12000000,1.5408685833333,6.641,Comedy,United States of America,Comedy,,,,,,,,
4537703,Alesha Popovich and Tugarin the Dragon,Released,2004,1730000,4000000,0.4325,6.298,Family,Russia,"Animation, Comedy, Drama, Family, Fantasy",,,,,,,,
4534422,Viper in the Fist,Released,2004,7095755,8311205,0.8537576681119,6.262,Drama,"France, United Kingdom",Drama,,,,,,,,
4544238,Khakee,Released,2004,6546059,3344039,1.9575306986551,6.077,Action,India,Action,,,,,,,,
4573158,Fighter Pilot: Operation Red Flag,Released,2004,30000000,5000000,6,6.07,Documentary,"United States of America, Canada",Documentary,,,,,,,,
4533710,Return to Sender,Released,2004,326563,7800000,0.041867051282051,6.042,Drama,"Denmark, United Kingdom, United States of America",Drama,,,,,,,,
4549918,Silver Hawk,Released,2004,429328,15000000,0.028621866666667,5.792,Horror,Hong Kong,"Thriller, Action, Adventure, Science Fiction",,,,,,,,
4541028,Incident at Loch Ness,Released,2004,37493,1400000,0.026780714285714,5.762,Comedy,"United Kingdom, United States of America","Comedy, Adventure, Horror",,,,,,,,
4542339,Night of the Living Dorks,Released,2004,2107861,4410000,0.47797301587302,5.581,Horror,Germany,"Horror, Comedy",,,,,,,,
4541568,Black Friday,Released,2004,1100000,700000,1.5714285714286,5.473,Horror,India,"Crime, Drama",,,,,,,,
4557092,Eyes of Crystal,Released,2004,386355,2600000,0.14859807692308,5.247,Horror,"Bulgaria, Italy, United Kingdom, Spain","Thriller, Crime",,,,,,,,
4557769,A Day Without a Mexican,Released,2004,10057021,1500000,6.7046806666667,5.072,Comedy,"Mexico, Spain, United States of America","Comedy, Mystery",,,,,,,,
4568489,Garv: Pride and Honour,Released,2004,2900000,1300000,2.2307692307692,5.011,Action,India,"Action, Crime, Drama",,,,,,,,
4543934,Me and My Sister,Released,2004,10467048,4277280,2.4471271462238,4.986,Drama,France,"Drama, Comedy",,,,,,,,
4551975,Riding Giants,Released,2004,3166000,2600000,1.2176923076923,4.962,Documentary,"France, United States of America",Documentary,,,,,,,,
4551218,Yuva,Released,2004,6700000,4600000,1.4565217391304,4.803,Action,India,"Action, Crime",,,,,,,,
4552552,In My Country,Released,2004,1491434,12000000,0.12428616666667,4.327,Romance,"Ireland, South Africa, United Kingdom, United States of America","Romance, Drama",,,,,,,,
4544862,Intimate Strangers,Released,2004,10485817,4293360,2.4423335103509,4.316,Drama,France,"Drama, Romance",,,,,,,,
4548374,Popular Music,Released,2004,28000000,2224000,12.589928057554,4.278,Comedy,"Denmark, Finland, Sweden","Comedy, Drama",,,,,,,,
4579897,Fascination,Released,2004,16670,5000000,0.003334,4.199,Romance,"United Kingdom, Germany","Romance, Thriller, Mystery",,,,,,,,
4551523,People - Jet set 2,Released,2004,5290177,23000000,0.23000769565217,3.913,Comedy,"Spain, France",Comedy,,,,,,,,
4554227,A Driver for Vera,Released,2004,2011837,3300000,0.60964757575758,3.891,Drama,"Russia, Ukraine",Drama,,,,,,,,
4545879,Silentium,Released,2004,2043067,3648751,0.55993598905488,3.834,Horror,Austria,"Thriller, Crime, Comedy",,,,,,,,
4561306,A Different Loyalty,Released,2004,574672,13000000,0.044205538461538,3.62,Horror,"Canada, Malta, United Kingdom, United States of America","Thriller, Romance",,,,,,,,
4565528,Perfect Opposites,Released,2004,16201,700000,0.023144285714286,3.502,Comedy,United States of America,"Comedy, Drama, Romance",,,,,,,,
4565695,Vasool Raja MBBS,Released,2004,10000000,3000000,3.3333333333333,3.43,Comedy,India,Comedy,,,,,,,,
4582599,Countdown,Released,2004,4385278,7000000,0.62646828571429,3.216,Action,Russia,"Action, Adventure, Crime",,,,,,,,
4562251,The Keeper,Released,2004,73788,4000000,0.018447,3.032,Horror,"United Kingdom, Canada","Crime, Drama, Thriller",,,,,,,,
4590022,Attagasam,Released,2004,500000,500000,1,2.99,Action,India,"Action, Thriller",,,,,,,,
4583465,The Best Two Years,Released,2004,1163450,400000,2.908625,2.892,Comedy,United States of America,"Comedy, Drama",,,,,,,,
4640380,Yeh Lamhe Judaai Ke,Released,2004,11000000,4800000,2.2916666666667,2.814,Drama,India,"Drama, Romance, Mystery",,,,,,,,
4558396,The Blue Butterfly,Released,2004,1775619,12500000,0.14204952,2.798,Action,Canada,"Adventure, Drama",,,,,,,,
4586636,"The Tulse Luper Suitcases, Part 3: From Sark to the Finish",Released,2004,12000,10000000,0.0012,2.651,Action,"Germany, United Kingdom, Spain, Luxembourg, Netherlands","War, Drama, Adventure, Romance, Thriller",,,,,,,,
4563012,Stateside,Released,2004,174318,16000000,0.010894875,2.594,Drama,"Germany, United States of America","Drama, Music, Romance",,,,,,,,
4586047,The Work and the Glory,Released,2004,3347647,7500000,0.44635293333333,2.477,Drama,United States of America,"Drama, Romance",,,,,,,,
4583181,The Five of Us,Released,2004,408000,2500000,0.1632,2.291,Horror,Canada,"Crime, Drama",,,,,,,,
4577912,Woman Thou Art Loosed,Released,2004,6804016,3000000,2.2680053333333,2.263,Drama,United States of America,Drama,,,,,,,,
4610693,Mickey,Released,2004,293793,6000000,0.0489655,2.26,Drama,United States of America,"Drama, Family",,,,,,,,
4604821,FBI: Frikis buscan incordiar,Released,2004,928391,200000,4.641955,2.126,Comedy,Spain,Comedy,,,,,,,,
4643997,Jana,Released,2004,500000,500000,1,1.975,Drama,India,Drama,,,,,,,,
4626739,Naach,Released,2004,490000,2000000,0.245,1.973,Documentary,India,"Music, Romance, Drama",,,,,,,,
4596825,Man About Dog,Released,2004,2600000,2400000,1.0833333333333,1.881,Comedy,Ireland,Comedy,,,,,,,,
4656867,Mars,Released,2004,240000,2000000,0.12,1.832,Comedy,Russia,"Comedy, Drama",,,,,,,,
4708640,Messengers,Released,2004,5224221,200000000,0.026121105,1.471,Horror,Brazil,"Horror, Drama, Science Fiction",,,,,,,,
4621050,The Junior Olsen Gang Rocks It,Released,2004,3226688,235540,13.699108431689,1.463,Action,Norway,"Adventure, Family, Comedy",,,,,,,,
4558164,Cowboys & Angels,Released,2004,33700,2000000,0.01685,1.452,Comedy,"Canada, Germany, Ireland, United Kingdom","Comedy, Drama",,,,,,,,
4608956,"The Tulse Luper Suitcases, Part 2: Vaux to the Sea",Released,2004,24250,10000000,0.002425,1.424,Action,"United Kingdom, Netherlands","War, Drama, History, Adventure, Comedy, Romance, Thriller",,,,,,,,
4700459,I Proud to Be an Indian,Released,2004,887613,1185140,0.74895202254586,1.342,Action,India,"Action, Crime, Drama",,,,,,,,
4710283,In the Face of Evil: Reagan's War in Word and Deed,Released,2004,110577,500000,0.221154,1.244,Documentary,United States of America,Documentary,,,,,,,,
4579311,Pluk and His Tow Truck,Released,2004,3530650,2668740,1.3229651446001,1.208,Family,Netherlands,"Family, Fantasy",,,,,,,,
4665949,Baptists at Our Barbecue,Released,2004,173306,500000,0.346612,1.196,Comedy,United States of America,"Comedy, Romance",,,,,,,,
5333336,Maut Ki Dahshat,Released,2004,21330,23700,0.9,0.842,Horror,India,Horror,,,,,,,,
4662306,"Plauto, Distorted Memory of an Eventual Fool",Released,2004,85252,162338,0.52515122768545,0.8,Drama,Spain,"Drama, Thriller",,,,,,,,
4861138,Jai Surya,Released,2004,500000,500000,1,0.749,Action,India,"Action, Drama",,,,,,,,
4637252,Lady Vampire,Released,2004,1000000,9000,111.11111111111,0.745,Horror,Cambodia,Horror,,,,,,,,
4807807,"Ay, Juancito",Released,2004,17159458,2800000,6.1283778571429,0.668,Drama,Argentina,Drama,,,,,,,,
4685657,Jessica Simpson: Reality Tour Live,Released,2004,2303489,500000,4.606978,0.653,Documentary,United States of America,Music,,,,,,,,
4675073,Reincarnation,Released,2004,4274679,100000,42.74679,0.6,Fantasy,Japan,"Fantasy, Horror",,,,,,,,
4900486,Dhakad Chhora,Released,2004,500000,100000,5,0.6,Romance,India,"Romance, Family, TV Movie, Comedy",,,,,,,,
4804722,Именины,Released,2004,72500,600000,0.12083333333333,0.6,Comedy,Russia,Comedy,,,,,,,,
4520056,Harry Potter and the Goblet of Fire,Released,2005,895921036,150000000,5.9728069066667,134.276,Action,"United Kingdom, United States of America","Adventure, Fantasy",,,,,,,,
4520293,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Released,2005,745013115,180000000,4.13896175,123.542,Action,"United Kingdom, United States of America","Adventure, Family, Fantasy",,,,,,,,
4520883,Saw II,Released,2005,147748505,4000000,36.93712625,111.416,Horror,United States of America,Horror,,,,,,,,
4520398,Corpse Bride,Released,2005,118133252,40000000,2.9533313,77.94,Romance,United States of America,"Romance, Fantasy, Animation",,,,,,,,
4520051,Batman Begins,Released,2005,374218673,150000000,2.4947911533333,66.286,Action,"United Kingdom, United States of America","Action, Crime, Drama",,,,,,,,
4520144,Charlie and the Chocolate Factory,Released,2005,474968763,150000000,3.16645842,60.854,Action,"United Kingdom, United States of America","Adventure, Comedy, Family, Fantasy",,,,,,,,
4520274,Madagascar,Released,2005,542063846,75000000,7.2275179466667,54.83,Family,United States of America,"Family, Animation, Adventure, Comedy",,,,,,,,
4521171,Kingdom of Heaven,Released,2005,218122627,130000000,1.6778663615385,51.552,Drama,"Germany, Spain, United Kingdom, United States of America","Drama, Action, Adventure, History, War",,,,,,,,
4520470,Pride & Prejudice,Released,2005,121616555,28000000,4.3434483928571,49.413,Drama,"France, United Kingdom, United States of America","Drama, Romance",,,,,,,,
4520570,Constantine,Released,2005,230884728,100000000,2.30884728,48.185,Fantasy,"Germany, United States of America","Fantasy, Action, Horror",,,,,,,,
4520456,Sin City,Released,2005,158733820,40000000,3.9683455,42.369,Horror,United States of America,"Thriller, Action, Crime",,,,,,,,
4520175,Star Wars: Episode III - Revenge of the Sith,Released,2005,850000000,113000000,7.5221238938053,41.215,Action,United States of America,"Adventure, Action, Science Fiction",,,,,,,,
4520437,War of the Worlds,Released,2005,603873119,132000000,4.5747963560606,40.932,Action,United States of America,"Adventure, Thriller, Science Fiction",,,,,,,,
4521477,The Longest Yard,Released,2005,190320568,82000000,2.3209825365854,40.73,Comedy,United States of America,Comedy,,,,,,,,
4522528,xXx: State of the Union,Released,2005,71073932,60000000,1.1845655333333,38.361,Action,United States of America,"Action, Adventure, Crime, Mystery, Thriller",,,,,,,,
4520482,King Kong,Released,2005,562363449,207000000,2.7167316376812,35.331,Action,"New Zealand, United States of America, Germany","Adventure, Drama, Action",,,,,,,,
4521827,Wallace & Gromit: The Curse of the Were-Rabbit,Released,2005,192610372,30000000,6.4203457333333,34.477,Action,"United Kingdom, United States of America","Adventure, Animation, Comedy, Family",,,,,,,,
4521629,House of Wax,Released,2005,68766121,40000000,1.719153025,33.603,Horror,United States of America,"Horror, Thriller",,,,,,,,
4520855,The Island,Released,2005,162949164,126000000,1.2932473333333,33.414,Action,United States of America,"Action, Thriller, Science Fiction, Adventure",,,,,,,,
4521721,Coach Carter,Released,2005,76669806,30000000,2.5556602,33.291,Drama,"Germany, United States of America","Drama, History",,,,,,,,
4520311,Mr. & Mrs. Smith,Released,2005,487287646,110000000,4.4298876909091,32.545,Action,"Switzerland, United States of America","Action, Comedy, Drama, Thriller",,,,,,,,
4521018,Robots,Released,2005,262511490,75000000,3.5001532,32.543,Family,United States of America,"Animation, Comedy, Family, Science Fiction",,,,,,,,
4522065,Herbie Fully Loaded,Released,2005,144146816,50000000,2.88293632,31.993,Comedy,United States of America,"Comedy, Family, Adventure, Fantasy, Romance",,,,,,,,
4521060,Wedding Crashers,Released,2005,288485135,40000000,7.212128375,31.639,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4520580,Brokeback Mountain,Released,2005,178043761,14000000,12.7174115,31.516,Drama,"Canada, United States of America","Drama, Romance",,,,,,,,
4522157,The Amityville Horror,Released,2005,108047131,19000000,5.6866911052632,30.749,Horror,United States of America,Horror,,,,,,,,
4524764,The Protector,Released,2005,27165581,6000000,4.5275968333333,30.287,Action,"Australia, France, Hong Kong, Thailand","Action, Crime, Drama, Thriller",,,,,,,,
4521774,The Exorcism of Emily Rose,Released,2005,145166804,19000000,7.6403581052632,30.068,Horror,United States of America,"Crime, Drama, Horror, Thriller",,,,,,,,
4522280,Four Brothers,Released,2005,92374674,45000000,2.0527705333333,29.607,Action,United States of America,"Action, Crime",,,,,,,,
4521608,Nanny McPhee,Released,2005,123276807,25000000,4.93107228,29.478,Fantasy,"United Kingdom, United States of America","Fantasy, Comedy, Family",,,,,,,,
4522322,Cheaper by the Dozen 2,Released,2005,129181830,60000000,2.1530305,29.418,Comedy,"Canada, United States of America","Comedy, Family, Adventure",,,,,,,,
4521227,Chicken Little,Released,2005,314432665,150000000,2.0962177666667,29.342,Family,United States of America,"Animation, Family, Comedy",,,,,,,,
4521590,The Pacifier,Released,2005,198636868,56000000,3.5470869285714,29.032,Comedy,United States of America,"Comedy, Family, Action",,,,,,,,
4523047,The Adventures of Sharkboy and Lavagirl,Released,2005,71992655,50000000,1.4398531,28.484,Action,United States of America,"Adventure, Family, Science Fiction",,,,,,,,
4521695,The Legend of Zorro,Released,2005,142400065,75000000,1.8986675333333,27.531,Action,"Mexico, United States of America","Action, Adventure, Western",,,,,,,,
4522061,Sky High,Released,2005,86369815,35000000,2.467709,27.256,Action,United States of America,"Adventure, Comedy, Family",,,,,,,,
4521367,Transporter 2,Released,2005,89083229,32000000,2.78385090625,27.185,Action,"France, United States of America","Action, Thriller, Crime",,,,,,,,
4521727,Jarhead,Released,2005,97076152,72000000,1.3482798888889,26.349,Drama,"United Kingdom, United States of America","Drama, War",,,,,,,,
4522941,Land of the Dead,Released,2005,47074133,15000000,3.1382755333333,25.518,Horror,"Canada, United States of America, France","Horror, Science Fiction",,,,,,,,
4525411,Cursed,Released,2005,19294901,35000000,0.55128288571429,25.019,Horror,"Germany, United States of America","Horror, Comedy",,,,,,,,
4524553,Deuce Bigalow: European Gigolo,Released,2005,22400154,22000000,1.0181888181818,24.401,Comedy,United States of America,Comedy,,,,,,,,
4522413,Red Eye,Released,2005,57891803,26000000,2.2266078076923,24.096,Horror,United States of America,"Thriller, Mystery",,,,,,,,
4521971,Elektra,Released,2005,56681566,43000000,1.3181759534884,23.991,Action,"Canada, United States of America","Action, Fantasy, Science Fiction",,,,,,,,
4522636,Hoodwinked!,Released,2005,51053787,15000000,3.4035858,23.912,Family,United States of America,"Animation, Comedy, Family, Crime",,,,,,,,
4520997,Lord of War,Released,2005,72617068,50000000,1.45234136,23.573,Horror,"France, United States of America, Germany","Crime, Drama, Thriller",,,,,,,,
4520362,Fantastic Four,Released,2005,333535934,100000000,3.33535934,23.572,Action,"Germany, United States of America","Action, Adventure, Fantasy, Science Fiction",,,,,,,,
4521511,Zathura: A Space Adventure,Released,2005,65079104,65000000,1.0012169846154,23.535,Action,United States of America,"Science Fiction, Adventure, Family",,,,,,,,
4524909,Waiting...,Released,2005,18637690,3000000,6.2125633333333,23.471,Comedy,United States of America,Comedy,,,,,,,,
4521772,The Brothers Grimm,Released,2005,105316267,88000000,1.1967757613636,23.42,Action,"Czech Republic, United States of America","Adventure, Fantasy, Action, Comedy, Thriller",,,,,,,,
4520770,Hitch,Released,2005,371600000,70000000,5.3085714285714,23.127,Comedy,United States of America,"Comedy, Drama, Romance",,,,,,,,
4521279,The Descent,Released,2005,57130027,3500000,16.322864857143,23.007,Action,United Kingdom,"Adventure, Horror",,,,,,,,
4520617,The 40 Year Old Virgin,Released,2005,177378645,26000000,6.8222555769231,22.984,Comedy,United States of America,"Comedy, Romance",,,,,,,,
4522841,Hostage,Released,2005,77944725,52000000,1.4989370192308,22.302,Action,"Germany, United States of America","Action, Thriller, Crime",,,,,,,,
4521613,Memoirs of a Geisha,Released,2005,162242962,85000000,1.9087407294118,21.389,Drama,"France, Japan, United States of America","Drama, Romance, History",,,,,,,,
4521556,A History of Violence,Released,2005,60740827,32000000,1.89815084375,21.136,Drama,"Canada, Germany, United States of America","Drama, Thriller, Crime",,,,,,,,
4522079,The Ring Two,Released,2005,161451538,50000000,3.22903076,20.997,Drama,United States of America,"Drama, Horror, Thriller",,,,,,,,
