movie_id,title,status,year,revenue,budget,budget to rev ,popularity,Genre,production_countries,Genre (raw)
4523699,Stir of Echoes,Released,1999,21133087,12000000,1.76109058333333,15.653,Horror,United States of America,"Horror, Mystery, Thriller"
4520543,Big Fish,Released,2003,123218424,70000000,1.7602632,18.982,Adventure,United States of America,"Adventure, Fantasy, Drama"
5272438,"Run, Hide, Fight",Released,2017,88000,50000,1.76,0.6,Documentary,United States of America,"Documentary, Crime"
4557000,Faster Than Rabbits,Released,2014,5279982,3000000,1.759994,1.826,Comedy,Russia,Comedy
4536995,Sparkle,Released,2012,24637469,14000000,1.75981921428571,12.947,Music,United States of America,"Music, Drama"
4521090,Being John Malkovich,Released,1999,22863596,13000000,1.75873815384615,37.883,Comedy,United States of America,"Comedy, Drama, Fantasy"
4522045,Widows,Released,2018,73866088,42000000,1.75871638095238,19.439,Crime,"United States of America, United Kingdom","Crime, Thriller"
4524005,Sleep Tight,Released,2011,8791590,5000000,1.758318,17.169,Thriller,Spain,"Thriller, Horror"
4524179,The Lego Ninjago Movie,Released,2017,123081555,70000000,1.75830792857143,18.716,Family,"Denmark, United States of America","Family, Animation, Action, Adventure, Comedy"
4528068,The Beastmaster,Released,1982,14056528,8000000,1.757066,17.173,Fantasy,United States of America,"Fantasy, Adventure, Action"
4521997,Zack and Miri Make a Porno,Released,2008,42105111,24000000,1.754379625,34.506,Comedy,United States of America,Comedy
4529609,Made in Dagenham,Released,2010,12629471,7200000,1.75409319444444,13.604,Comedy,United Kingdom,"Comedy, Drama, History"
4539598,Carnosaur,Released,1993,1753979,1000000,1.753979,5.134,Horror,United States of America,"Horror, Science Fiction"
4521945,Surf's Up,Released,2007,149044513,85000000,1.75346485882353,24.306,Animation,United States of America,"Animation, Comedy, Family"
4521156,Gangster Squad,Released,2013,105200903,60000000,1.75334838333333,17.991,Crime,United States of America,"Crime, Drama, Action, Thriller"
4522520,Along Came a Spider,Released,2001,105178561,60000000,1.75297601666667,31.674,Crime,"Canada, Germany, United States of America","Crime, Mystery, Thriller, Action"
4526350,Boomerang,Released,1992,70100000,40000000,1.7525,14.346,Comedy,United States of America,"Comedy, Romance"
4524505,God's Not Dead,Released,2014,29789000,17000000,1.75229411764706,18.087,Drama,United States of America,Drama
4524506,Yves Saint Laurent,Released,2014,21026290,12000000,1.75219083333333,14.262,Drama,"Belgium, France",Drama
4522279,The Invention of Lying,Released,2009,32406507,18500000,1.75170308108108,21.508,Comedy,United States of America,"Comedy, Fantasy, Romance"
4522174,Adventureland,Released,2009,17164820,9800000,1.75151224489796,22.949,Comedy,United States of America,"Comedy, Drama"
4561208,Annie Oakley,Released,1935,620000,354000,1.75141242937853,4.689,Drama,United States of America,"Drama, Western, Comedy"
4525343,Sarah's Key,Released,2010,17511906,10000000,1.7511906,14.672,Drama,France,"Drama, War"
4522044,Legend of the Guardians: The Owls of Ga'Hoole,Released,2010,140073390,80000000,1.750917375,29.204,Animation,"Australia, United States of America","Animation, Adventure, Family, Fantasy"
4525280,Joe Dirt,Released,2001,30987695,17700000,1.75071723163842,15.271,Mystery,United States of America,"Mystery, Adventure, Comedy, Romance, Drama"
4522714,RV,Released,2006,87528173,50000000,1.75056346,19.863,Family,"Germany, United Kingdom, United States of America","Family, Comedy"
4527308,Space Chimps,Released,2008,64762724,37000000,1.75034389189189,12.466,Animation,United States of America,"Animation, Family, Adventure, Comedy, Science Fiction"
4535376,Tea with Mussolini,Released,1999,21001563,12000000,1.75013025,13.66,Comedy,"United Kingdom, Italy","Comedy, Drama, War"
4526963,In the Land of Women,Released,2007,17500000,10000000,1.75,11.922,Romance,United States of America,"Romance, Comedy, Drama"
4563816,Dum Maaro Dum,Released,2011,8400000,4800000,1.75,6.158,Drama,India,"Drama, Action, Crime"
4560766,Where the Boys Are,Released,1960,3500000,2000000,1.75,6.401,Comedy,United States of America,"Comedy, Drama, Romance"
5086825,Einfach nur Liebe,Released,1994,3500000,2000000,1.75,1.4,Drama,Germany,Drama
4534759,Somebody Up There Likes Me,Released,1956,3360000,1920000,1.75,10.972,Drama,United States of America,Drama
4572635,Sagar Alias Jacky Reloaded,Released,2009,2100000,1200000,1.75,3.56,Action,"India, United Arab Emirates","Action, Thriller"
4521517,The Walk,Released,2015,61181942,35000000,1.74805548571429,18.724,Drama,United States of America,"Drama, Crime, Comedy, Thriller"
4524882,Bye Bye Morons,Released,2020,16955173,9700000,1.74795597938144,9.631,Comedy,France,"Comedy, Drama"
4529088,The World According to Garp,Released,1982,29712172,17000000,1.74777482352941,16.156,Drama,United States of America,"Drama, Comedy"
4525319,Reality Bites,Released,1994,20079850,11500000,1.74607391304348,13.459,Drama,United States of America,"Drama, Comedy, Romance"
4525272,Curse of the Golden Flower,Released,2006,78568977,45000000,1.74597726666667,13.002,Action,"China, Hong Kong, United States of America","Action, Drama, Fantasy"
4523404,The Fisher King,Released,1991,41895491,24000000,1.74564545833333,15.773,Comedy,United States of America,"Comedy, Drama"
4541651,The Broken Hearts Club: A Romantic Comedy,Released,2000,1744858,1000000,1.744858,12.828,Comedy,United States of America,"Comedy, Drama, Romance"
4521185,Castle in the Sky,Released,1986,5228752,3000000,1.74291733333333,40.12,Adventure,Japan,"Adventure, Fantasy, Animation, Action, Family, Romance"
4526183,The Shaggy Dog,Released,2006,87134280,50000000,1.7426856,16.01,Comedy,United States of America,"Comedy, Family"
4523135,Here Comes the Boom,Released,2012,73100000,42000000,1.74047619047619,16.322,Comedy,United States of America,"Comedy, Action"
4525387,The American President,Released,1995,107879496,62000000,1.73999187096774,18.397,Comedy,United States of America,"Comedy, Drama, Romance"
4522432,The Tuxedo,Released,2002,104391623,60000000,1.73986038333333,18.798,Thriller,United States of America,"Thriller, Action, Comedy, Science Fiction"
4540000,Billu,Released,2009,10000000,5750000,1.73913043478261,7.319,Comedy,India,"Comedy, Drama"
4524624,Under Siege 2: Dark Territory,Released,1995,104324083,60000000,1.73873471666667,21.871,Action,United States of America,"Action, Thriller"
4528027,Acrimony,Released,2018,34764055,20000000,1.73820275,8.641,Thriller,United States of America,Thriller
4523872,The Saint,Released,1997,118063304,68000000,1.73622505882353,16.464,Thriller,United States of America,"Thriller, Action, Romance, Science Fiction, Adventure"
4521567,The Virgin Suicides,Released,1999,10409377,6000000,1.73489616666667,22.406,Drama,United States of America,"Drama, Romance"
4532898,David Lynch: The Art Life,Released,2017,311470,179554,1.73468705793243,9.006,Documentary,"Denmark, United States of America",Documentary
4520528,Life,Released,2017,100541806,58000000,1.7334794137931,48.2,Horror,United States of America,"Horror, Science Fiction, Mystery, Thriller"
4527303,The Matador,Released,2005,17297244,10000000,1.7297244,9.495,Action,"Mexico, United States of America","Action, Comedy, Crime, Drama, Thriller"
4522042,A Bronx Tale,Released,1993,17287898,10000000,1.7287898,55.283,Drama,United States of America,"Drama, Crime"
4521999,Portrait of a Lady on Fire,Released,2019,9923127,5740000,1.72876777003484,22.175,Drama,France,"Drama, Romance"
4523844,While We're Young,Released,2015,17287309,10000000,1.7287309,11.988,Comedy,United States of America,"Comedy, Drama, Mystery"
4520981,G.I. Joe: The Rise of Cobra,Released,2009,302469017,175000000,1.72839438285714,60.412,Adventure,"Czech Republic, United States of America","Adventure, Action, Thriller, Science Fiction"
4523962,The Mothman Prophecies,Released,2002,55305279,32000000,1.72828996875,22.824,Drama,United States of America,"Drama, Horror, Mystery"
4520185,Blade Runner 2049,Released,2017,259239658,150000000,1.72826438666667,70.54,Science Fiction,"Canada, Hungary, Mexico, Spain, United Kingdom, United States of America","Science Fiction, Drama"
4521744,Crank: High Voltage,Released,2009,34560577,20000000,1.72802885,32,Action,United States of America,"Action, Thriller, Crime"
4624255,Byomkesh Bakshi,Released,2015,190000,110000,1.72727272727273,0.822,Thriller,India,"Thriller, Action, Crime"
4521962,Adaptation.,Released,2002,32801173,19000000,1.72637752631579,15.59,Comedy,United States of America,"Comedy, Crime, Drama"
4523998,Stigmata,Released,1999,50041732,29000000,1.72557696551724,16.511,Horror,United States of America,"Horror, Thriller"
4561912,Die Geschichte vom Brandner Kaspar,Released,2008,8623057,5000000,1.7246114,2.951,Comedy,Germany,"Comedy, Drama"
4523088,Conan the Destroyer,Released,1984,31042035,18000000,1.7245575,25.522,Adventure,United States of America,"Adventure, Fantasy, Action"
4534157,Pocketful of Miracles,Released,1961,5000000,2900000,1.72413793103448,12.656,Comedy,United States of America,"Comedy, Drama"
4528373,Psycho III,Released,1986,14481606,8400000,1.72400071428571,11.995,Horror,United States of America,"Horror, Thriller, Mystery"
4531444,The D Train,Released,2015,771317,447524,1.72352097317686,14.12,Drama,"United Kingdom, United States of America","Drama, Comedy"
4526155,Secretariat,Released,2010,60321861,35000000,1.72348174285714,22.635,Drama,United States of America,Drama
4556077,Night Must Fall,Released,1937,1015000,589000,1.723259762309,3.085,Mystery,United States of America,"Mystery, Thriller"
4542511,Two Can Play That Game,Released,2001,22390000,13000000,1.72230769230769,7.257,Comedy,United States of America,"Comedy, Romance"
4523117,[REC]³ Genesis,Released,2012,11019975,6400000,1.72187109375,20.918,Horror,Spain,Horror
4525682,Broken Embraces,Released,2009,30991660,18000000,1.72175888888889,12.655,Drama,"Spain, United States of America","Drama, Romance, Thriller"
4544096,2009: Lost Memories,Released,2002,12049825,7000000,1.72140357142857,6.633,Thriller,South Korea,"Thriller, Action, Drama"
4522282,Leap Year,Released,2010,32686500,19000000,1.72034210526316,25.837,Romance,"Ireland, United States of America","Romance, Comedy"
4526238,Regarding Henry,Released,1991,43001500,25000000,1.72006,9.581,Romance,United States of America,"Romance, Drama"
4542958,Half Girlfriend,Released,2017,12805400,7445000,1.72,4.958,Romance,India,"Romance, Drama"
4539497,Full Frontal,Released,2002,3438804,2000000,1.719402,7.266,Comedy,United States of America,"Comedy, Romance"
4521629,House of Wax,Released,2005,68766121,40000000,1.719153025,33.603,Horror,United States of America,"Horror, Thriller"
4521267,Legend,Released,2015,42972994,25000000,1.71891976,29.789,Crime,"United Kingdom, United States of America, France","Crime, Thriller"
4520510,Blood Diamond,Released,2006,171720398,100000000,1.71720398,33.641,Drama,"Germany, United States of America","Drama, Thriller, Action"
4595745,"Ryaba, My Chicken",Released,1994,4635143,2700000,1.71671962962963,1.611,Comedy,"France, Russia",Comedy
4523336,Arachnophobia,Released,1990,53208180,31000000,1.71639290322581,9.075,Comedy,United States of America,"Comedy, Horror"
4521752,Spies in Disguise,Released,2019,171616764,100000000,1.71616764,20.917,Animation,United States of America,"Animation, Action, Adventure, Comedy, Family"
4548986,Vivacious Lady,Released,1938,1206000,703000,1.71550497866287,5.855,Comedy,United States of America,"Comedy, Romance"
4808606,Tu Hi Re,Released,2015,940000,548240,1.71457755727419,0.668,Drama,India,"Drama, Romance"
4523771,If Beale Street Could Talk,Released,2018,20572691,12000000,1.71439091666667,10.354,Romance,United States of America,"Romance, Drama"
4527452,Sullivan's Travels,Released,1941,1200000,700000,1.71428571428571,7.568,Adventure,United States of America,"Adventure, Comedy, Romance"
4594324,Shadow of a Woman,Released,1946,732000,427000,1.71428571428571,3.86,Drama,United States of America,Drama
4521821,Adrift,Released,2018,59945012,35000000,1.71271462857143,16.709,Thriller,"Hong Kong, Iceland, United States of America","Thriller, Romance, Adventure"
4526139,The Natural,Released,1984,47951979,28000000,1.71257067857143,14.787,Drama,United States of America,Drama
4523731,Mortal Kombat: Annihilation,Released,1997,51376861,30000000,1.71256203333333,31.851,Action,United States of America,"Action, Fantasy, Science Fiction"
4641339,Cheyenne,Released,1947,3303000,1929000,1.71228615863142,1.142,Western,United States of America,Western
4547988,Suave Patria,Released,2012,3423685,2000000,1.7118425,4.786,Comedy,Mexico,Comedy
4524518,Forbidden Planet,Released,1956,3250000,1900000,1.71052631578947,23.308,Science Fiction,United States of America,"Science Fiction, Adventure"
4530934,Battle of the Bulge,Released,1965,11118000,6500000,1.71046153846154,17.454,Drama,United States of America,"Drama, History, War"
4693863,Chirodini Tumi Je Amar,Released,2008,236000,138000,1.71014492753623,2.722,Romance,India,"Romance, Drama"
4533743,When Worlds Collide,Released,1951,1600000,936000,1.70940170940171,8.831,Science Fiction,United States of America,Science Fiction
4521587,The Tree of Life,Released,2011,54674226,32000000,1.7085695625,18.594,Drama,United States of America,"Drama, Fantasy"
4628392,The Beat Generation,Released,1959,750000,439000,1.70842824601367,1.157,Crime,United States of America,Crime
4522945,U.S. Marshals,Released,1998,102367405,60000000,1.70612341666667,24.578,Thriller,United States of America,"Thriller, Crime, Action"
4586467,"The Bread, My Sweet",Released,2001,1023156,600000,1.70526,2.288,Drama,United States of America,"Drama, Romance"
4524843,Seabiscuit,Released,2003,148336445,87000000,1.7050166091954,16.019,Drama,United States of America,"Drama, History"
4522362,Naked Gun 33⅓: The Final Insult,Released,1994,51132598,30000000,1.70441993333333,31.466,Comedy,United States of America,"Comedy, Crime"
4521139,The Other Guys,Released,2010,170432927,100000000,1.70432927,21.508,Action,United States of America,"Action, Comedy, Crime"
4522643,Endless Love,Released,2014,34077920,20000000,1.703896,14.042,Drama,United States of America,"Drama, Romance"
4523618,Lost in Space,Released,1998,136159423,80000000,1.7019927875,22.179,Science Fiction,United States of America,"Science Fiction, Adventure"
4524127,Piranha 3DD,Released,2012,8493728,5000000,1.6987456,24.105,Horror,United States of America,"Horror, Thriller, Comedy"
4530670,Paradise Now,Released,2005,3395627,2000000,1.6978135,8.694,Thriller,"France, Germany, Netherlands, Palestinian Territory","Thriller, Crime, Drama"
4524371,The Kid,Released,2000,110317580,65000000,1.69719353846154,15.715,Fantasy,United States of America,"Fantasy, Comedy, Family"
4521805,King Arthur,Released,2004,203567857,120000000,1.69639880833333,23.026,Adventure,"Ireland, United Kingdom, United States of America","Adventure, War, History, Action"
4534405,The Namesake,Released,2006,20354321,12000000,1.69619341666667,11.639,Drama,"India, United States of America",Drama
4619031,The Guardian,Released,2021,1694828,1000000,1.694828,1.206,Thriller,Vietnam,"Thriller, Drama, Horror"
4548008,Cousins,Released,1989,22030000,13000000,1.69461538461538,11.224,Comedy,United States of America,"Comedy, Romance"
4521627,She's the Man,Released,2006,33889159,20000000,1.69445795,20.665,Comedy,United States of America,"Comedy, Romance"
4523251,Charlotte's Web,Released,2006,144000000,85000000,1.69411764705882,26.342,Comedy,"Germany, United States of America","Comedy, Family, Fantasy"
4520636,The Emperor's New Groove,Released,2000,169327687,100000000,1.69327687,76.823,Adventure,United States of America,"Adventure, Animation, Comedy, Family, Fantasy"
4535928,Dil Dhadakne Do,Released,2015,22000000,13000000,1.69230769230769,8.427,Drama,India,"Drama, Family, Romance"
4521292,Death Race,Released,2008,76014335,45000000,1.68920744444444,31.96,Action,"United Kingdom, United States of America, Germany","Action, Thriller, Science Fiction"
4521459,Abraham Lincoln: Vampire Hunter,Released,2012,116471580,69000000,1.68799391304348,44.462,Action,United States of America,"Action, Fantasy, Horror"
4530202,The Sweeney,Released,2012,6294161,3730500,1.68721645891972,12.26,Action,United Kingdom,"Action, Crime"
4523026,Florence Foster Jenkins,Released,2016,48902953,29000000,1.68630872413793,10.953,Comedy,"United Kingdom, United States of America","Comedy, Drama"
4523710,Star Trek: Insurrection,Released,1998,118000000,70000000,1.68571428571429,21.928,Science Fiction,United States of America,"Science Fiction, Action, Adventure, Thriller"
4521140,Joy,Released,2015,101134059,60000000,1.68556765,13.845,Drama,United States of America,"Drama, Comedy"
4521088,Lara Croft: Tomb Raider - The Cradle of Life,Released,2003,160099222,95000000,1.68525496842105,18.666,Action,"Germany, Hong Kong, Japan, United Kingdom, United States of America","Action, Adventure, Fantasy, Thriller"
4553586,Videocracy,Released,2009,1179676,700000,1.68525142857143,4.363,Documentary,"Denmark, Finland, United Kingdom, Sweden",Documentary
4526763,The Toxic Avenger,Released,1984,800000,475000,1.68421052631579,14.006,Comedy,United States of America,"Comedy, Horror, Science Fiction"
4524716,2046,Released,2004,20205757,12000000,1.68381308333333,16.55,Drama,"Germany, Hong Kong, China, France, Italy","Drama, Science Fiction, Romance"
4525373,Jersey Boys,Released,2014,67347013,40000000,1.683675325,13.329,Music,United States of America,"Music, Drama"
4525421,Fever Pitch,Released,2005,50500000,30000000,1.68333333333333,12.935,Comedy,"Germany, United States of America","Comedy, Drama, Romance"
4532051,The Toy,Released,1982,47118057,28000000,1.68278775,8.765,Comedy,United States of America,"Comedy, Family"
4528061,Someone Like You...,Released,2001,38689940,23000000,1.68217130434783,15.862,Comedy,United States of America,"Comedy, Romance"
4520596,Prince of Persia: The Sands of Time,Released,2010,336365676,200000000,1.68182838,35.279,Adventure,United States of America,"Adventure, Fantasy, Action"
4521938,Awakenings,Released,1990,52096475,31000000,1.6805314516129,14.952,Drama,United States of America,Drama
4525691,Dracula 2000,Released,2000,47053625,28000000,1.68048660714286,19.528,Thriller,United States of America,"Thriller, Horror, Action, Fantasy"
4530403,Saints and Soldiers,Released,2003,1310470,780000,1.68008974358974,9.473,War,United States of America,"War, Drama, Action, Adventure, History"
4529479,Futureworld,Released,1976,4200000,2500000,1.68,16.17,Action,United States of America,"Action, Adventure, Science Fiction, Thriller"
4521688,Spaceballs,Released,1987,38119483,22700000,1.67927237885463,27.695,Comedy,United States of America,"Comedy, Science Fiction"
4533304,Who Killed the Electric Car?,Released,2006,1678874,1000000,1.678874,7.798,Documentary,United States of America,Documentary
4521390,Unstoppable,Released,2010,167805466,100000000,1.67805466,27.263,Action,United States of America,"Action, Thriller"
4521171,Kingdom of Heaven,Released,2005,218122627,130000000,1.67786636153846,51.552,Drama,"Germany, Spain, United Kingdom, United States of America","Drama, Action, Adventure, History, War"
4522632,Clifford the Big Red Dog,Released,2021,107347356,64000000,1.6773024375,47.616,Family,"Canada, United Kingdom, United States of America","Family, Adventure, Comedy, Fantasy"
4522008,Resident Evil: Welcome to Raccoon City,Released,2021,41914915,25000000,1.6765966,58.776,Horror,"Canada, France, Germany, Japan, United Kingdom, United States of America","Horror, Science Fiction, Action"
4527990,Friday After Next,Released,2002,33526835,20000000,1.67634175,12.671,Comedy,United States of America,Comedy
5339911,Voiceless,Released,2016,418940,250000,1.67576,0.76,Drama,United States of America,Drama
4525115,Marmaduke,Released,2010,83761844,50000000,1.67523688,18.74,Family,United States of America,"Family, Comedy"
4529110,Tess,Released,1979,20101247,12000000,1.67510391666667,17.706,Drama,"France, United Kingdom","Drama, Romance"
4521182,The Judge,Released,2014,83719388,50000000,1.67438776,52.209,Drama,United States of America,Drama
4522910,Accepted,Released,2006,38505009,23000000,1.67413082608696,22.407,Comedy,United States of America,Comedy
4523242,Rust and Bone,Released,2012,25762027,15400000,1.6728588961039,10.662,Drama,"France, Belgium","Drama, Romance"
4521408,Brothers,Released,2009,43474578,26000000,1.67209915384615,27.829,Drama,United States of America,"Drama, Thriller, War"
4531041,Delicious,Released,2021,8356097,5000000,1.6712194,10.09,History,"Belgium, France","History, Drama"
4521392,Logan Lucky,Released,2017,48453605,29000000,1.67081396551724,20.376,Comedy,United States of America,"Comedy, Crime, Action, Drama"
4522848,The Score,Released,2001,113579918,68000000,1.67029291176471,17.931,Action,"Canada, France, Germany, United States of America","Action, Crime, Thriller, Mystery"
4528310,Ninotchka,Released,1939,2279000,1365000,1.66959706959707,10.44,Comedy,United States of America,"Comedy, Romance"
4521992,Dogville,Released,2003,16680836,10000000,1.6680836,15.67,Crime,"Denmark, France, Germany, Netherlands, Norway, Sweden, United Kingdom","Crime, Drama, Thriller"
4803239,Queens Of Combat  QOC 4,Released,2015,4997,2997,1.66733400066733,0.6,Action,United States of America,"Action, Drama"
4523436,The Siege,Released,1998,116672912,70000000,1.66675588571429,21.948,Drama,United States of America,"Drama, Action, Thriller, Crime"
4531127,The Sand Pebbles,Released,1966,20000000,12000000,1.66666666666667,11.362,Adventure,United States of America,"Adventure, War, Drama"
4581422,Island in the Sun,Released,1957,5000000,3000000,1.66666666666667,3.328,Drama,United States of America,"Drama, Romance"
4591264,The Champions: Faster. Higher. Stronger,Released,2016,2500000,1500000,1.66666666666667,1.831,Drama,Russia,Drama
4526647,The Wrong Man,Released,1956,2000000,1200000,1.66666666666667,11.961,Crime,United States of America,"Crime, Drama"
4595441,Beau Geste,Released,1926,1500000,900000,1.66666666666667,2.146,Action,United States of America,"Action, Adventure, Drama"
5272440,Active Shooter,Released,2017,250000,150000,1.66666666666667,0.6,Documentary,United States of America,"Documentary, Crime"
5190059,The Last Man,Released,2021,2500,1500,1.66666666666667,0.6,Documentary,Bangladesh,Documentary
4528348,Undercover Brother,Released,2002,41604473,25000000,1.66417892,12.378,Action,United States of America,"Action, Comedy"
4522771,The Hours,Released,2002,41597830,25000000,1.6639132,15.915,Drama,United States of America,Drama
4524749,Two Lovers,Released,2008,16303643,9800000,1.66363704081633,15.801,Drama,"United States of America, France","Drama, Romance"
4540583,Love Aaj Kal,Released,2009,20794985,12500000,1.6635988,6.873,Comedy,India,"Comedy, Drama, Romance"
4522535,Monty Python's The Meaning of Life,Released,1983,14949697,9000000,1.66107744444444,16.931,Comedy,United Kingdom,Comedy
4575165,Savages,Released,2006,1328612,800000,1.660765,2.733,Comedy,Russia,"Comedy, Drama"
4529740,The Distinguished Gentleman,Released,1992,83000000,50000000,1.66,10.675,Comedy,United States of America,Comedy
4549753,Raintree County,Released,1957,9080000,5474000,1.65875045670442,5.732,Drama,United States of America,"Drama, Romance, History"
4528608,Jumpin' Jack Flash,Released,1986,29844101,18000000,1.65800561111111,13.223,Romance,United States of America,"Romance, Comedy, Thriller"
4535465,Murphy's Law,Released,1986,9947631,6000000,1.6579385,10.177,Action,United States of America,"Action, Mystery, Thriller"
4549690,Summer Stock,Released,1950,3357000,2025000,1.65777777777778,3.963,Music,United States of America,"Music, Romance"
4521751,The Punisher,Released,2004,54700105,33000000,1.65757893939394,30.879,Action,"Germany, United States of America","Action, Crime, Drama"
4532939,Fly Me to the Moon,Released,2008,41412264,25000000,1.65649056,7.79,Adventure,"Belgium, United States of America","Adventure, Animation, Family"
4803244,Queens of Combat QOC 9,Released,2016,7786,4704,1.65518707482993,0.89,Action,United States of America,"Action, Drama"
4529371,Swades,Released,2004,4800000,2900000,1.6551724137931,9.711,Drama,"India, United States of America",Drama
4522549,The Craft,Released,1996,24819936,15000000,1.6546624,33.854,Horror,United States of America,"Horror, Drama, Fantasy"
4619199,The Happy Road,Released,1957,950000,575000,1.65217391304348,2.732,Comedy,"France, United States of America",Comedy
4524595,Heartbreakers,Released,2001,57756408,35000000,1.65018308571429,16.251,Comedy,United States of America,"Comedy, Romance, Crime"
4526191,Air America,Released,1990,57700000,35000000,1.64857142857143,14.769,Action,United States of America,"Action, Adventure, Comedy, Drama"
4520974,The Lighthouse,Released,2019,18129854,11000000,1.64816854545455,21.971,Drama,"Brazil, Canada, United States of America","Drama, Fantasy, Thriller, Horror"
4522518,Lockout,Released,2012,32948113,20000000,1.64740565,24.595,Action,"France, United States of America","Action, Thriller, Science Fiction"
4578058,Ye Maaya Chesave,Released,2010,2800000,1700000,1.64705882352941,3.246,Romance,India,"Romance, Drama"
4796455,Chambaili : The Fragrance of Freedom,Released,2013,140000,85000,1.64705882352941,1.149,Crime,Pakistan,"Crime, Drama, Thriller"
4523435,Short Term 12,Released,2013,1645164,1000000,1.645164,11.463,Drama,United States of America,Drama
4523447,Sweet November,Released,2001,65754228,40000000,1.6438557,11.877,Drama,United States of America,"Drama, Romance"
4522158,Hannibal Rising,Released,2007,82169884,50000000,1.64339768,5.265,Crime,"Czech Republic, France, Italy, United Kingdom, United States of America","Crime, Drama, Thriller, Horror"
4531577,Haider,Released,2014,11500000,7000000,1.64285714285714,10.099,Crime,India,"Crime, Action, Drama, Romance"
4600470,Babu Bangaram,Released,2016,6900000,4200000,1.64285714285714,2.155,Action,India,"Action, Comedy, Romance"
4526060,Sleuth,Released,1972,5750000,3500000,1.64285714285714,9.879,Mystery,United Kingdom,"Mystery, Thriller, Crime, Comedy"
4524925,The Sisterhood of the Traveling Pants 2,Released,2008,44352417,27000000,1.64268211111111,13.699,Adventure,United States of America,"Adventure, Comedy, Drama"
4520340,Requiem for a Dream,Released,2000,7390108,4500000,1.64224622222222,16.408,Crime,United States of America,"Crime, Drama"
4524176,Entourage,Released,2015,49263404,30000000,1.64211346666667,21.143,Comedy,United States of America,Comedy
4527211,Battle Royale II: Requiem,Released,2003,14902587,9080000,1.64125407488987,13.025,Action,Japan,"Action, Thriller"
4520831,The Machinist,Released,2004,8203235,5000000,1.640647,15.629,Thriller,"Belgium, Spain, United States of America","Thriller, Drama"
4741939,TJP Brand New Wrestling 2 Now It's Time To Attack,Released,2018,14552,8873,1.64003155640708,0.659,Action,Japan,"Action, Drama"
4550141,Abbott and Costello Go to Mars,Released,1953,1250000,762446,1.63946036834084,3.978,Comedy,United States of America,"Comedy, Science Fiction"
4523855,[REC]⁴ Apocalypse,Released,2014,4915757,3000000,1.63858566666667,17.994,Thriller,Spain,"Thriller, Horror"
4534109,Student of the Year,Released,2012,13749809,8391922,1.6384576739393,13.056,Comedy,India,"Comedy, Drama, Romance"
4528225,Bugsy,Released,1991,49114016,30000000,1.63713386666667,11.208,Crime,United States of America,"Crime, Drama, Mystery"
4520535,Dark Shadows,Released,2012,245527149,150000000,1.63684766,29.198,Comedy,United States of America,"Comedy, Fantasy"
4575719,Main Aurr Mrs Khanna,Released,2009,3600000,2200000,1.63636363636364,4.084,Drama,India,Drama
4522446,Willow,Released,1988,57269863,35000000,1.6362818,19.187,Action,United States of America,"Action, Adventure, Fantasy"
4521359,Falling Down,Released,1993,40903593,25000000,1.63614372,30.71,Crime,United States of America,"Crime, Drama, Thriller"
4560845,The Mysterious Lady,Released,1928,551000,337000,1.63501483679525,2.276,Adventure,United States of America,"Adventure, Drama"
4521375,Swiss Army Man,Released,2016,4900000,3000000,1.63333333333333,28.144,Comedy,"Sweden, United States of America","Comedy, Drama, Romance, Fantasy, Adventure"
4520567,The Boy in the Striped Pyjamas,Released,2008,20416563,12500000,1.63332504,45.822,War,"United Kingdom, United States of America","War, Drama, History"
4521333,The Last Witch Hunter,Released,2015,146936910,90000000,1.63263233333333,27.719,Fantasy,"Hong Kong, United States of America","Fantasy, Action, Adventure"
4523550,A Perfect Getaway,Released,2009,22852638,14000000,1.63233128571429,16.351,Thriller,United States of America,"Thriller, Mystery, Adventure"
4521563,Predator 2,Released,1990,57120318,35000000,1.63200908571429,41.389,Science Fiction,United States of America,"Science Fiction, Action, Thriller"
4524813,Control,Released,2007,8159508,5000000,1.6319016,15.881,Drama,"Australia, United Kingdom, United States of America",Drama
4555425,Cheetah,Released,1989,8153677,5000000,1.6307354,5.893,Drama,United States of America,"Drama, Family"
4525436,Annie,Released,1982,57059003,35000000,1.63025722857143,19.113,Comedy,United States of America,"Comedy, Drama, Family"
4522292,Thir13en Ghosts,Released,2001,68467960,42000000,1.63018952380952,36.636,Horror,United States of America,"Horror, Thriller"
4526465,Valentine,Released,2001,16300000,10000000,1.63,14.98,Horror,United States of America,"Horror, Thriller"
4520614,Allegiant,Released,2016,179246868,110000000,1.62951698181818,19.857,Adventure,United States of America,"Adventure, Science Fiction, Action, Mystery"
4522057,Australia,Released,2008,211787511,130000000,1.6291347,25.22,Adventure,"Australia, United Kingdom","Adventure, Drama, Romance"
4527831,The Nut Job 2: Nutty by Nature,Released,2017,65146020,40000000,1.6286505,17.367,Animation,"Canada, South Korea, United States of America","Animation, Family, Adventure, Comedy"
4522077,Burlesque,Released,2010,89519773,55000000,1.62763223636364,17.776,Drama,United States of America,"Drama, Romance"
4521029,A Christmas Carol,Released,2009,325286646,200000000,1.62643323,28.203,Animation,United States of America,"Animation, Family, Fantasy"
4605317,Belle of the Nineties,Released,1934,1300000,800000,1.625,1.641,Drama,United States of America,"Drama, Comedy"
